Gene Id	Gene Symbol	Entrez ID	Chromosome	Transcription Start	Transcription End
uc003ffj.3	MECOM	2122	chr3	168801286	168864093
uc003ffi.3	MECOM	2122	chr3	168801286	168864093
uc011bpk.1	MECOM	2122	chr3	168801286	169381563
uc003ffn.3	MECOM	2122	chr3	168801286	168864400
uc011bpi.1	MECOM	2122	chr3	168801286	168864093
uc003ffk.2	MECOM	2122	chr3	168801286	168865522
uc010hwk.1	MECOM	2122	chr3	168801286	168851758
uc003ffl.2	MECOM	2122	chr3	168801286	169099312
uc010hwn.2	MECOM	2122	chr3	168819847	169381563
uc003ffm.1	MECOM	2122	chr3	168840367	168862967
uc011bpl.1	MECOM	2122	chr3	168867390	169381563
uc003fpz.3	ETV5	2119	chr3	185764105	185826901
uc003fpy.3	ETV5	2119	chr3	185764105	185826362
uc003frp.3	BCL6	604	chr3	187439164	187454285
uc003frq.2	BCL6	604	chr3	187439164	187463513
uc011bsf.1	BCL6	604	chr3	187439164	187452695
uc010hza.2	BCL6	604	chr3	187439164	187454285
uc003fwm.4	UBXN7	26043	chr3	196080368	196159345
uc003fwn.4	UBXN7	26043	chr3	196080368	196159345
uc010iae.3	UBXN7	26043	chr3	196080368	196159345
uc010iaf.3	UBXN7	26043	chr3	196126999	196159345
uc003gdo.3	TACC3	10460	chr4	1723216	1746905
uc003gdp.3	TACC3	10460	chr4	1723216	1746905
uc010ibz.3	TACC3	10460	chr4	1723216	1740077
uc003gfb.3	RNF4	6047	chr4	2470794	2517586
uc003gfc.3	RNF4	6047	chr4	2471179	2517586
uc010icj.3	RNF4	6047	chr4	2470794	2517586
uc010ici.2	RNF4	6047	chr4	2470794	2514061
uc003gfo.3	ADD1	118	chr4	2845583	2931802
uc003gfp.3	ADD1	118	chr4	2845583	2931802
uc003gfq.3	ADD1	118	chr4	2845583	2931802
uc003gfr.3	ADD1	118	chr4	2845583	2931802
uc003gfs.3	ADD1	118	chr4	2845877	2931802
uc010ico.1	ADD1	118	chr4	2845583	2901504
uc003gft.3	ADD1	118	chr4	2869601	2907448
uc003gfu.3	ADD1	118	chr4	2889230	2904727
uc021xkv.1	HTT	3064	chr4	3076407	3245687
uc003gif.3	MSX1	4487	chr4	4861391	4865660
uc003giy.3	WFS1	7466	chr4	6271576	6304992
uc003gix.3	WFS1	7466	chr4	6271576	6304992
uc003giz.3	WFS1	7466	chr4	6290213	6304992
uc003grx.2	RBPJ	3516	chr4	26321331	26436752
uc003gsa.2	RBPJ	3516	chr4	26322428	26436752
uc003gry.2	RBPJ	3516	chr4	26321331	26436752
uc003gsb.2	RBPJ	3516	chr4	26322428	26436752
uc003grz.2	RBPJ	3516	chr4	26322184	26436752
uc011bxt.2	RBPJ	3516	chr4	26322321	26432079
uc003gth.4	KLF3	51274	chr4	38665789	38703129
uc003gtg.2	KLF3	51274	chr4	38665789	38692372
uc003gwl.3	SLC30A9	10463	chr4	41992522	42089551
uc011byx.2	SLC30A9	10463	chr4	41992522	42089551
uc010igp.1	GSX2	170825	chr4	54966247	54968122
uc010igr.3	KIT	3815	chr4	55524094	55606881
uc010igs.3	KIT	3815	chr4	55524094	55606881
uc010igt.2	KIT	3815	chr4	55593581	55597552
uc003hch.3	REST	5978	chr4	57774041	57802010
uc003hci.3	REST	5978	chr4	57775078	57802010
uc010ihf.3	REST	5978	chr4	57776795	57802010
uc003hld.3	ANXA3	306	chr4	79472741	79531605
uc011ccz.2	AFF1	4299	chr4	87856153	88062206
uc003hqj.4	AFF1	4299	chr4	87928152	88062206
uc003hqk.4	AFF1	4299	chr4	87928152	88062206
uc011cda.2	AFF1	4299	chr4	87928152	88062206
uc011ccy.2	AFF1	4299	chr4	87856153	88026834
uc003hqh.2	AFF1	4299	chr4	87856153	88012981
uc011ccx.2	AFF1	4299	chr4	87856153	87969201
uc003hqi.1	AFF1	4299	chr4	87857561	87869723
uc003hre.3	PKD2	5311	chr4	88928798	88998931
uc011cdf.2	PKD2	5311	chr4	88964384	88998931
uc011cdg.2	PKD2	5311	chr4	88973142	88998931
uc011cdh.2	PKD2	5311	chr4	88973142	88998931
uc003hta.1	ATOH1	474	chr4	94750077	94751142
uc011cep.2	NFKB1	4790	chr4	103422485	103538459
uc011ceq.2	NFKB1	4790	chr4	103422485	103538459
uc011cer.2	NFKB1	4790	chr4	103498870	103538459
uc003ihl.3	CCRN4L	25819	chr4	139936942	139967095
uc003ihk.1	CCRN4L	25819	chr4	139936942	139965034
uc003ihu.1	NAA15	80155	chr4	140222675	140311935
uc003ikc.3	SMAD1	4086	chr4	146402950	146480325
uc003ikd.3	SMAD1	4086	chr4	146403956	146480325
uc010iov.3	SMAD1	4086	chr4	146403962	146480325
uc011cic.2	SMAD1	4086	chr4	146435589	146480325
uc003ikv.3	POU4F2	5458	chr4	147560044	147563623
uc003inq.3	TLR2	7097	chr4	154605440	154627242
uc003inr.3	TLR2	7097	chr4	154605440	154627242
uc003ins.3	TLR2	7097	chr4	154609053	154627242
uc003ino.1	TLR2	7097	chr4	154605440	154609199
uc003inn.1	TLR2	7097	chr4	154605440	154609140
uc003inp.1	TLR2	7097	chr4	154605440	154609199
uc011ckq.2	HELT	391723	chr4	185940082	185941926
uc011cko.2	HELT	391723	chr4	185939994	185941926
uc003ixa.3	HELT	391723	chr4	185939994	185941958
uc011ckp.1	HELT	391723	chr4	185939994	185941958
uc003iyq.3	TLR3	7098	chr4	186990308	187006252
uc011ckz.2	TLR3	7098	chr4	187002770	187006252
uc003iyr.3	TLR3	7098	chr4	187003378	187006252
uc003izh.1	ZFP42	132625	chr4	188916924	188926199
uc003izi.1	ZFP42	132625	chr4	188916924	188926199
uc021xvp.1	DUX2	26583	chr4	190988866	190990406
uc003gbw.3	DGKQ	1609	chr4	952674	967344
uc010ibn.3	DGKQ	1609	chr4	952674	967344
uc003gcu.1	CTBP1	1487	chr4	1205227	1242908
uc003gcv.1	CTBP1	1487	chr4	1205227	1242908
uc003gcw.3	CTBP1	1487	chr4	1205235	1242908
uc003gcx.1	CTBP1	1487	chr4	1231212	1235711
uc003gig.3	CYTL1	54360	chr4	5016313	5021197
uc003izz.1	HMX1	3166	chr4	8868772	8873543
uc003gmx.2	NKX3-2	579	chr4	13542453	13546114
uc003goz.3	LDB2	9079	chr4	16503164	16900424
uc003gpa.3	LDB2	9079	chr4	16503164	16900424
uc010iee.3	LDB2	9079	chr4	16503168	16900424
uc011bxh.2	LDB2	9079	chr4	16503164	16900424
uc003gpb.3	LDB2	9079	chr4	16503164	16900424
uc011bxi.2	LDB2	9079	chr4	16503168	16675936
uc003gqs.3	PPARGC1A	10891	chr4	23793643	23891700
uc003gqt.3	PPARGC1A	10891	chr4	23793643	23891700
uc010ier.1	PPARGC1A	10891	chr4	23815312	23891700
uc011bxp.1	PPARGC1A	10891	chr4	23815312	23883734
uc003gqu.4	PPARGC1A	10891	chr4	23884303	23891700
uc003gvl.3	APBB2	323	chr4	40812043	41216635
uc003gvn.3	APBB2	323	chr4	40812043	41216635
uc003gvm.3	APBB2	323	chr4	40812043	41216635
uc003gvk.3	APBB2	323	chr4	40812043	40859172
uc021xnt.1	APBB2	323	chr4	40812043	40859209
uc010ifu.3	APBB2	323	chr4	40812043	40947090
uc011byt.1	APBB2	323	chr4	40892325	41016415
uc003gwf.4	PHOX2B	8929	chr4	41746098	41750987
uc003gxp.3	NFXL1	152518	chr4	47849257	47916633
uc003gxq.4	NFXL1	152518	chr4	47849257	47916680
uc010igh.3	NFXL1	152518	chr4	47849257	47916556
uc010igi.3	NFXL1	152518	chr4	47849257	47916680
uc003gxo.3	NFXL1	152518	chr4	47849257	47880721
uc003hba.1	CLOCK	9575	chr4	56298659	56412997
uc003haz.1	CLOCK	9575	chr4	56298659	56412099
uc010igu.1	CLOCK	9575	chr4	56298659	56315663
uc003hcc.2	HOPX	84525	chr4	57514153	57547872
uc003hca.2	HOPX	84525	chr4	57514153	57547872
uc003hcb.2	HOPX	84525	chr4	57514153	57547872
uc011cad.1	HOPX	84525	chr4	57514153	57522688
uc003hbz.2	HOPX	84525	chr4	57514153	57522688
uc003hcd.2	HOPX	84525	chr4	57514153	57547872
uc003hce.2	HOPX	84525	chr4	57514153	57547872
uc003hcy.3	EPHA5	2044	chr4	66185280	66535653
uc003hcz.3	EPHA5	2044	chr4	66185280	66535653
uc003hcx.3	EPHA5	2044	chr4	66185280	66535206
uc011cah.2	EPHA5	2044	chr4	66185280	66535653
uc011cai.2	EPHA5	2044	chr4	66185280	66535653
uc003hda.2	EPHA5	2044	chr4	66196278	66535653
uc003hjb.3	NAAA	27163	chr4	76834808	76862166
uc003hja.3	NAAA	27163	chr4	76831807	76862166
uc003hjc.4	NAAA	27163	chr4	76838632	76862166
uc003hjd.4	NAAA	27163	chr4	76838632	76862166
uc011cbq.2	NAAA	27163	chr4	76840494	76861413
uc010iiz.1	NAAA	27163	chr4	76856351	76862166
uc003hpa.1	NKX6-1	4825	chr4	85414435	85419387
uc003hpr.3	MAPK10	5602	chr4	86936275	87281375
uc003hps.3	MAPK10	5602	chr4	86936275	87281375
uc003hpt.3	MAPK10	5602	chr4	86936275	87374283
uc003hpp.3	MAPK10	5602	chr4	86936275	87028806
uc003hpu.3	MAPK10	5602	chr4	86936275	87374283
uc010ikg.3	MAPK10	5602	chr4	86936275	87280023
uc003hpv.3	MAPK10	5602	chr4	86936275	87374283
uc011ccw.2	MAPK10	5602	chr4	86936275	87028505
uc003hpo.3	MAPK10	5602	chr4	86936275	87028505
uc003hpn.3	MAPK10	5602	chr4	86936275	87020430
uc010ikh.1	MAPK10	5602	chr4	87023046	87515263
uc003hyt.2	LEF1	51176	chr4	108968700	109090112
uc011cfk.2	LEF1	51176	chr4	108968700	109087953
uc003hyu.2	LEF1	51176	chr4	108968700	109090112
uc003hyv.2	LEF1	51176	chr4	108968700	109090112
uc011cfj.1	LEF1	51176	chr4	108968700	109086411
uc010imb.2	LEF1	51176	chr4	108984778	109090112
uc003hyw.1	LEF1	51176	chr4	108991818	109000770
uc003iaf.3	PITX2	5308	chr4	111538579	111563279
uc003iad.3	PITX2	5308	chr4	111538579	111563279
uc021xqr.1	PITX2	5308	chr4	111538579	111563279
uc003iae.3	PITX2	5308	chr4	111538579	111563279
uc021xqs.1	PITX2	5308	chr4	111538579	111563279
uc003iac.3	PITX2	5308	chr4	111538579	111544254
uc003iag.1	PITX2	5308	chr4	111541432	111544254
uc003ias.3	NEUROG2	63973	chr4	113434671	113437328
uc003idn.3	PRDM5	11107	chr4	121615928	121844013
uc003ido.3	PRDM5	11107	chr4	121615928	121844013
uc010ine.3	PRDM5	11107	chr4	121615928	121844013
uc010inf.3	PRDM5	11107	chr4	121737217	121844013
uc003idp.1	PRDM5	11107	chr4	121758499	121844013
uc003ihp.1	ELF2	1998	chr4	139978870	140060651
uc003ihm.1	ELF2	1998	chr4	139978870	140005647
uc003ihn.1	ELF2	1998	chr4	139978870	140005647
uc003iho.1	ELF2	1998	chr4	139978870	140005647
uc011chc.1	ELF2	1998	chr4	139978870	139983374
uc010ioh.3	ELF2	1998	chr4	139987182	140005647
uc003ilj.4	NR3C2	4306	chr4	148999914	149363672
uc003ilk.4	NR3C2	4306	chr4	148999914	149363672
uc010iph.3	NR3C2	4306	chr4	148999914	149363672
uc003ims.3	FBXW7	55294	chr4	153242409	153456185
uc003imq.3	FBXW7	55294	chr4	153242409	153274110
uc003imr.3	FBXW7	55294	chr4	153242409	153303664
uc003imt.3	FBXW7	55294	chr4	153242409	153456393
uc011cii.2	FBXW7	55294	chr4	153242409	153456185
uc011cih.2	FBXW7	55294	chr4	153242409	153269958
uc021xtb.1	FBXW7	55294	chr4	153332454	153456393
uc021xtc.1	FBXW7	55294	chr4	153332454	153456393
uc021xsx.1	FBXW7	55294	chr4	153332454	153456393
uc021xsy.1	FBXW7	55294	chr4	153332454	153456393
uc021xsz.1	FBXW7	55294	chr4	153332454	153456393
uc021xta.1	FBXW7	55294	chr4	153332454	153456393
uc003imu.3	FBXW7	55294	chr4	153332311	153456393
uc003ita.3	HMGB2	3148	chr4	174252526	174255509
uc003itb.2	HMGB2	3148	chr4	174252526	174255595
uc011ckc.1	HMGB2	3148	chr4	174252526	174254920
uc003ith.1	HAND2	9464	chr4	174447651	174451378
uc003itg.1	HAND2	9464	chr4	174447651	174450530
uc003iwf.4	IRF2	3660	chr4	185308875	185395726
uc003jde.3	IRX1	79192	chr5	3596167	3601517
uc003jhs.2	SUB1	10923	chr5	32585604	32604185
uc003jht.2	SUB1	10923	chr5	32585604	32604185
uc003jnk.3	ZNF131	7690	chr5	43121641	43175823
uc003jnn.4	ZNF131	7690	chr5	43121641	43175823
uc010ivm.1	ZNF131	7690	chr5	43121641	43192123
uc003jnj.4	ZNF131	7690	chr5	43120984	43175823
uc011cpw.2	ZNF131	7690	chr5	43121609	43175823
uc010ivl.1	ZNF131	7690	chr5	43120984	43162033
uc003jnl.1	ZNF131	7690	chr5	43121641	43176346
uc003jnm.3	ZNF131	7690	chr5	43122145	43125133
uc003jor.3	ISL1	3670	chr5	50678957	50690563
uc003kfx.4	JMY	133746	chr5	78531924	78623038
uc003kfw.1	JMY	133746	chr5	78573725	78610674
uc003kkj.3	NR2F1	7025	chr5	92919042	92929786
uc021ybj.1	NR2F1	7025	chr5	92920729	92929786
uc021ybk.1	NR2F1	7025	chr5	92920729	92929786
uc003kop.1	FER	2241	chr5	108083522	108523373
uc011cvg.1	FER	2241	chr5	108084662	108523373
uc011cvf.1	FER	2241	chr5	108083522	108295048
uc011cve.1	FER	2241	chr5	108083522	108207203
uc003koq.2	FER	2241	chr5	108084662	108178700
uc003kxk.1	IL4	3565	chr5	132009372	132018368
uc003kxl.1	IL4	3565	chr5	132009372	132018368
uc003kyv.3	TCF7	6932	chr5	133451297	133483920
uc003kyt.3	TCF7	6932	chr5	133450401	133483920
uc003kyw.3	TCF7	6932	chr5	133451297	133483920
uc003kyu.2	TCF7	6932	chr5	133451297	133483920
uc003kyy.3	TCF7	6932	chr5	133451297	133483920
uc003kyx.3	TCF7	6932	chr5	133451349	133483920
uc003kyz.3	TCF7	6932	chr5	133451599	133483920
uc003kza.3	TCF7	6932	chr5	133451599	133483920
uc003kzb.3	TCF7	6932	chr5	133477154	133483920
uc010jdu.3	TCF7	6932	chr5	133479282	133483920
uc003lbj.1	SMAD5	4090	chr5	135468535	135518422
uc003lbk.1	SMAD5	4090	chr5	135468535	135518422
uc003lbl.1	SMAD5	4090	chr5	135468535	135518422
uc003ldb.1	EGR1	1958	chr5	137801180	137805004
uc003lfa.3	PURA	5813	chr5	139493707	139499001
uc003loa.2	POU4F3	5459	chr5	145718586	145720083
uc003lob.3	TCERG1	10915	chr5	145826872	145891069
uc003loc.3	TCERG1	10915	chr5	145826872	145891069
uc011dbt.2	TCERG1	10915	chr5	145826872	145859779
uc021yga.1	GPX3	2878	chr5	150399998	150408554
uc003lvw.3	CNOT8	9337	chr5	154238198	154256352
uc003lvu.3	CNOT8	9337	chr5	154237808	154256352
uc011ddi.2	CNOT8	9337	chr5	154238198	154256352
uc003lvv.3	CNOT8	9337	chr5	154238098	154256352
uc010jig.3	CNOT8	9337	chr5	154238098	154256352
uc011ddg.2	CNOT8	9337	chr5	154238076	154256352
uc010jif.3	CNOT8	9337	chr5	154238098	154256352
uc011ddf.2	CNOT8	9337	chr5	154237808	154256352
uc011ddj.2	CNOT8	9337	chr5	154238198	154256352
uc011ddh.2	CNOT8	9337	chr5	154238098	154256352
uc003lyj.3	PTTG1	9232	chr5	159848864	159855746
uc003lyk.3	PTTG1	9232	chr5	159849214	159855746
uc003mai.4	FOXI1	2299	chr5	169532916	169536729
uc003maj.4	FOXI1	2299	chr5	169532916	169536729
uc003mbf.3	TLX3	30012	chr5	170736287	170739138
uc003mbi.3	NPM1	4869	chr5	170814707	170837888
uc003mbj.3	NPM1	4869	chr5	170814707	170837888
uc003mbh.3	NPM1	4869	chr5	170814707	170833731
uc003mch.3	C5orf41	153222	chr5	172483354	172566291
uc003mcf.3	C5orf41	153222	chr5	172483354	172519333
uc003mcg.3	C5orf41	153222	chr5	172483354	172519333
uc011dfd.1	C5orf41	153222	chr5	172484396	172561050
uc003mcy.3	MSX2	4488	chr5	174151574	174157902
uc003miu.3	HNRNPAB	3182	chr5	177631507	177638184
uc003miv.3	HNRNPAB	3182	chr5	177631507	177638184
uc003mix.3	HNRNPAB	3182	chr5	177631533	177638184
uc003jcz.2	IRX4	50805	chr5	1877540	1882880
uc011cmf.1	IRX4	50805	chr5	1877540	1882880
uc003jda.3	IRX2	153572	chr5	2746278	2751769
uc003jdb.3	IRX2	153572	chr5	2746278	2751769
uc003jez.4	DAP	1611	chr5	10679341	10761387
uc011cmw.2	DAP	1611	chr5	10679341	10761387
uc003jwb.3	TAF9	6880	chr5	68647552	68665840
uc003jwa.3	TAF9	6880	chr5	68647552	68665409
uc003jwf.1	TAF9	6880	chr5	68660569	68665840
uc003jwe.1	TAF9	6880	chr5	68660569	68665409
uc003jwc.1	TAF9	6880	chr5	68660569	68662644
uc003kav.4	GTF2H2	2966	chr5	70330950	70363497
uc003kau.4	GTF2H2	2966	chr5	70330950	70363497
uc011crt.2	GTF2H2	2966	chr5	70330950	70363497
uc003kay.1	GTF2H2	2966	chr5	70350885	70363516
uc003kaz.3	GTF2H2	2966	chr5	70353718	70363516
uc003kce.1	ZNF366	167465	chr5	71739233	71803249
uc003kjj.3	MEF2C	4208	chr5	88014057	88179283
uc003kjk.3	MEF2C	4208	chr5	88014057	88179283
uc003kjl.3	MEF2C	4208	chr5	88014057	88199922
uc003kjm.3	MEF2C	4208	chr5	88014057	88199922
uc021ybg.1	MEF2C	4208	chr5	88014057	88119744
uc021ybh.1	MEF2C	4208	chr5	88014057	88119744
uc003kji.2	MEF2C	4208	chr5	88014057	88119744
uc003kkl.1	POU5F2	134187	chr5	93076014	93077309
uc003kxa.2	IRF1	3659	chr5	131817300	131826465
uc003kxb.2	IRF1	3659	chr5	131817300	131831259
uc010jdt.2	IRF1	3659	chr5	131821322	131825175
uc003kxd.2	IRF1	3659	chr5	131776131	131826465
uc003kxe.1	IL5	3567	chr5	131877135	131879214
uc003kyd.3	AFF4	27125	chr5	132211070	132299354
uc011cxk.2	AFF4	27125	chr5	132211070	132299354
uc003kye.1	AFF4	27125	chr5	132227508	132299354
uc003kyf.4	AFF4	27125	chr5	132262416	132299354
uc010jea.3	PITX1	5307	chr5	134363423	134369964
uc003lax.3	NEUROG1	4762	chr5	134869971	134871639
uc003lcf.1	BRD8	10902	chr5	137475458	137514358
uc003lcg.3	BRD8	10902	chr5	137492572	137514358
uc003lci.3	BRD8	10902	chr5	137492572	137514358
uc011cym.2	BRD8	10902	chr5	137492572	137514358
uc011cyn.1	BRD8	10902	chr5	137492602	137514358
uc021yea.1	BRD8	10902	chr5	137492572	137513356
uc011cyl.2	BRD8	10902	chr5	137492572	137502546
uc010jes.1	BRD8	10902	chr5	137503331	137514358
uc003lep.3	TMEM173	340061	chr5	138855112	138862343
uc003lff.1	PFDN1	5201	chr5	139624634	139682689
uc003lga.3	SRA1	10011	chr5	139929651	139937678
uc010jfm.3	SRA1	10011	chr5	139929651	139937678
uc003lfz.3	SRA1	10011	chr5	139929651	139937041
uc021yef.1	SRA1	10011	chr5	139929651	139937041
uc003ljg.3	TAF7	6879	chr5	140698056	140700351
uc003llf.2	HDAC3	8841	chr5	141000442	141016423
uc003lle.1	HDAC3	8841	chr5	141000442	141014729
uc010jgd.1	HDAC3	8841	chr5	141008739	141016423
uc010jge.1	HDAC3	8841	chr5	141008739	141016423
uc003lnc.3	NR3C1	2908	chr5	142657495	142815077
uc003lnb.3	NR3C1	2908	chr5	142657495	142784045
uc003lnd.3	NR3C1	2908	chr5	142657495	142815077
uc003lne.3	NR3C1	2908	chr5	142657495	142815077
uc003lmy.3	NR3C1	2908	chr5	142657495	142783254
uc003lmz.3	NR3C1	2908	chr5	142657495	142783254
uc003lna.3	NR3C1	2908	chr5	142657495	142783254
uc021yfb.1	NR3C1	2908	chr5	142673442	142783254
uc011dbk.2	NR3C1	2908	chr5	142657495	142784045
uc003lnf.3	NR3C1	2908	chr5	142657495	142815077
uc021yfa.1	NR3C1	2908	chr5	142662132	142780417
uc003lng.2	NR3C1	2908	chr5	142779220	142782302
uc003lni.2	NR3C1	2908	chr5	142779220	142783612
uc003lrt.2	CAMK2A	815	chr5	149599053	149669403
uc003lru.2	CAMK2A	815	chr5	149599053	149669403
uc010jhe.2	CAMK2A	815	chr5	149617851	149669403
uc010jhf.1	CAMK2A	815	chr5	149630250	149636208
uc003lvn.3	HAND1	9421	chr5	153854531	153857824
uc010jik.3	MED7	9443	chr5	156565450	156569786
uc003lwm.4	MED7	9443	chr5	156565450	156569921
uc003lxb.1	SOX30	11063	chr5	157052686	157079428
uc003lxc.1	SOX30	11063	chr5	157052686	157079428
uc011dds.1	SOX30	11063	chr5	157052686	157098488
uc010jip.3	EBF1	1879	chr5	158122922	158526788
uc011ddx.2	EBF1	1879	chr5	158122922	158526788
uc003lxl.4	EBF1	1879	chr5	158122922	158526788
uc011ddw.2	EBF1	1879	chr5	158122922	158523614
uc010jjt.2	NKX2-5	1482	chr5	172659106	172662315
uc003mcm.2	NKX2-5	1482	chr5	172659106	172662315
uc011dfe.2	NKX2-5	1482	chr5	172659106	172662315
uc003mif.1	PROP1	5626	chr5	177419235	177423243
uc010jlc.3	MAPK9	5601	chr5	179660594	179719071
uc003mlv.4	MAPK9	5601	chr5	179660594	179719071
uc003mls.4	MAPK9	5601	chr5	179660594	179719071
uc003mlt.4	MAPK9	5601	chr5	179660594	179719071
uc011dgx.2	MAPK9	5601	chr5	179673027	179719071
uc021yji.1	MAPK9	5601	chr5	179665308	179707608
uc021yjj.1	MAPK9	5601	chr5	179665308	179707608
uc021yjk.1	MAPK9	5601	chr5	179665308	179707608
uc021yjl.1	MAPK9	5601	chr5	179673027	179707608
uc003msz.4	IRF4	3662	chr6	391738	411443
uc003mtb.4	IRF4	3662	chr6	391738	411443
uc021ykl.1	IRF4	3662	chr6	391738	411443
uc003mta.4	IRF4	3662	chr6	391738	411443
uc010jne.2	IRF4	3662	chr6	391738	402637
uc003mtc.1	IRF4	3662	chr6	397055	402637
uc003mtl.4	FOXQ1	94234	chr6	1312674	1314993
uc003mtm.3	FOXF2	2295	chr6	1390068	1395832
uc003mtp.3	FOXC1	2296	chr6	1610680	1614129
uc003mux.3	RIPK1	8737	chr6	3076997	3115421
uc003muv.4	RIPK1	8737	chr6	3064121	3115421
uc010jni.3	RIPK1	8737	chr6	3064121	3115421
uc011dhs.2	RIPK1	8737	chr6	3076997	3115421
uc003ncw.3	ID4	3400	chr6	19837616	19840915
uc003nda.2	E2F3	1871	chr6	20402136	20493945
uc021ymj.1	E2F3	1871	chr6	20404033	20493945
uc003ncz.2	E2F3	1871	chr6	20402136	20483151
uc003ndi.3	SOX4	6659	chr6	21593971	21598849
uc021ymn.1	GMNN	51053	chr6	24775158	24786325
uc003nen.3	GMNN	51053	chr6	24775158	24786325
uc003nem.3	GMNN	51053	chr6	24775158	24786325
uc021ymo.1	GMNN	51053	chr6	24775640	24786325
uc003nii.3	ABT1	29777	chr6	26597170	26600277
uc021yro.1	ZNF165	7718	chr6	28048481	28057340
uc003nki.4	ZNF165	7718	chr6	28049022	28057340
uc003nkh.3	ZNF165	7718	chr6	28048964	28057340
uc003nkm.3	ZSCAN16	80345	chr6	28092386	28097856
uc011dky.1	ZSCAN16	80345	chr6	28092386	28095331
uc003nkn.1	ZNF192	7745	chr6	28109715	28125236
uc010jqx.1	ZNF192	7745	chr6	28109715	28125236
uc010jqy.1	ZNF192	7745	chr6	28109715	28125236
uc011dkz.1	ZNF192	7745	chr6	28109988	28125236
uc010jqz.2	ZNF193	7746	chr6	28193028	28201264
uc003nkr.2	ZNF193	7746	chr6	28193028	28201264
uc003nkq.2	ZNF193	7746	chr6	28193028	28201264
uc011dlc.2	ZNF187	7741	chr6	28234787	28245980
uc011dld.2	ZNF187	7741	chr6	28234787	28245980
uc003nku.4	ZNF187	7741	chr6	28234787	28245980
uc011dlg.2	ZNF187	7741	chr6	28235136	28245980
uc003nkw.4	ZNF187	7741	chr6	28234787	28245980
uc011dle.2	ZNF187	7741	chr6	28234787	28245980
uc011dlf.2	ZNF187	7741	chr6	28234787	28245980
uc003nky.3	PGBD1	84547	chr6	28249313	28270326
uc003nkz.3	PGBD1	84547	chr6	28249313	28270326
uc010jrc.3	ZKSCAN3	80317	chr6	28317690	28336954
uc003nle.4	ZKSCAN3	80317	chr6	28317690	28336954
uc003nlf.4	ZKSCAN3	80317	chr6	28317690	28336954
uc003nsa.1	GTF2H4	2968	chr6	30875976	30882814
uc010jsf.2	GTF2H4	2968	chr6	30875976	30879891
uc011dmv.1	GTF2H4	2968	chr6	30875976	30879891
uc003nss.3	TCF19	6941	chr6	31126302	31131992
uc003nst.3	TCF19	6941	chr6	31126302	31131992
uc003nuc.3	NFKBIL1	4795	chr6	31515352	31526606
uc003nub.3	NFKBIL1	4795	chr6	31515352	31526606
uc011dnr.2	NFKBIL1	4795	chr6	31514627	31526606
uc011dns.2	NFKBIL1	4795	chr6	31514627	31526606
uc011dnt.1	NFKBIL1	4795	chr6	31514627	31527677
uc003nui.3	TNF	7124	chr6	31543349	31546112
uc003nuj.3	TNF	7124	chr6	31544291	31546112
uc003nvr.1	CSNK2B	1460	chr6	31633656	31637843
uc021yuv.1	CSNK2B	1460	chr6	31633656	31636877
uc010jta.1	CSNK2B	1460	chr6	31633656	31636607
uc010jsz.1	CSNK2B	1460	chr6	31633656	31635607
uc003oeh.3	PHF1	5252	chr6	33378772	33384230
uc011drh.2	PHF1	5252	chr6	33378772	33384230
uc003oei.3	PHF1	5252	chr6	33378772	33384230
uc010jux.3	PHF1	5252	chr6	33378772	33384230
uc003oit.3	HMGA1	3159	chr6	34204576	34214008
uc003oiv.3	HMGA1	3159	chr6	34204576	34214008
uc003oiz.3	HMGA1	3159	chr6	34204649	34214008
uc003oiw.3	HMGA1	3159	chr6	34204576	34214008
uc003oja.3	HMGA1	3159	chr6	34204649	34214008
uc003ojc.3	HMGA1	3159	chr6	34206567	34214008
uc003oiu.3	HMGA1	3159	chr6	34204576	34214008
uc003oix.3	HMGA1	3159	chr6	34204649	34214008
uc011dsp.2	HMGA1	3159	chr6	34207069	34214008
uc003ojd.3	HMGA1	3159	chr6	34208513	34214008
uc003oiy.3	HMGA1	3159	chr6	34204649	34214008
uc011dso.2	HMGA1	3159	chr6	34204576	34214008
uc003okn.3	PPARD	5467	chr6	35310334	35395968
uc003okm.3	PPARD	5467	chr6	35310334	35395968
uc003okl.3	PPARD	5467	chr6	35310334	35393173
uc011dtb.2	PPARD	5467	chr6	35310334	35395968
uc011dtc.2	PPARD	5467	chr6	35310334	35395968
uc010jvv.1	PPARD	5467	chr6	35378763	35391925
uc003olp.3	MAPK14	1432	chr6	35995453	36079013
uc003olq.3	MAPK14	1432	chr6	35995453	36079013
uc003olr.3	MAPK14	1432	chr6	35995453	36079013
uc003olo.3	MAPK14	1432	chr6	35995453	36070535
uc011dti.2	MAPK14	1432	chr6	35995583	36079013
uc011dth.2	MAPK14	1432	chr6	35995453	36065831
uc003onk.3	PIM1	5292	chr6	37137921	37143204
uc011dtw.2	PIM1	5292	chr6	37140232	37143204
uc003opo.3	NFYA	4800	chr6	41040706	41070146
uc003opp.3	NFYA	4800	chr6	41040706	41070146
uc003opq.3	NFYA	4800	chr6	41040960	41070146
uc003oql.3	FOXP4	116113	chr6	41514163	41570122
uc003oqm.3	FOXP4	116113	chr6	41514163	41570122
uc003oqn.3	FOXP4	116113	chr6	41514163	41570122
uc003oqq.4	MDFI	4188	chr6	41606194	41621982
